artist,id,title
'Winston Surfshirt',6J0VylxhjHcjJk4lWbjDh4,'On A Lock'
'TiRon & Ayomari',1VsSQedMSx7dw5cxJJ5QA9,'It's a Trip'
'Bilderbuch',0Lfpj3qyKJH7QnE1PHZsv0,'Gibraltar'
'Jorge Ben Jor',27KA6KHjX6dLuEcZAcvEF1,'Errare Humanum Est'
'Devendra Banhart',1Xx7wl3Na741ZuuF0pndp7,'Fig in Leather'
'Roman GianArthur',0a2dGkn5RTXcMp2wE9yWkU,'All I Need'
'Choker',6x93hzBoL7HpirMN2P48co,'El Dorado'
'Hidden Spheres',5YTx2l8opiAOTpcCQEROpJ,'~~~~~~'
'Mac DeMarco',1DZFqyULjH1GplYnWa5psW,'Don Juan'
'Mello Music Group',67kLHRXKEjlfz6KrdVM0eU,'Celebrity Reduction Prayer (feat. Open Mike Eagle & Oddisee)'
'Parquet Courts',3NMVmvEQuLx2BFETr5DGFF,'Back to Earth'
'R. Stevie Moore',5rFTwVCVkayC7kLQVj4hZS,'Another No Answer'
'Winter',2DpaG2I7QbOL22kx8nMOGp,'Memoria Colorida'
'Generationals',3qWnb62Sm9DfrITWPDPeF6,'These Habits'
'MorMor',2gVD16pngRtQdSbAdaAgFI,'Heaven's Only Wishful'
'Tim Buckley',3Xy16SYnhBiSBL5yUXaHG1,'Buzzin' Fly'
'Yeek',0uYRKUD994hbQi3JLSt22K,'The Left'
'Serengeti',4T3Vl4y9ggN9dPbYfKyYqh,'Dennehy'
'Princess Nokia',3zUNq95ZQ66ksuszn0PJYI,'ABCs of New York'
'Dj Smokey',1zOtStOZd9nvnFiRM5Namm,'Salute 2 el Chapo'
'Ivy Sole',2RtNAFhj8eeu8ng4IJBlM5,'Dream Girl'
'Sidewalk Chalk',6LSiZj1LWXcwRYME9OfxZf,'Luggage (feat. Sam Trump)'
'The Durutti Column',7A2yhrdnFspRjpX8RC8UW1,'Otis'
'Talking Heads',4eBCTzBsSjYgrLH5clQf2x,'Born Under Punches (The Heat Goes On) - 2005 Remaster'
'Hotel Eden',4YH19ywDODwzn0XeyUyZjL,'Rewind'
"'Sheep, Dog & Wolf'",4txlcEq8XuZfJHdgCYffLK,'Breathe'
'Koi Child',5RQ6gzYbFNpQtB74OWAm5e,'Slow One'
'Yung Lean',2czReC2NDu2pn7jlZskgVY,'Princess Daisy'
'Allah-Las',4R3cqTMDf4sVdWv83MXSWQ,'Ferus Gallery'
'Arthur Russell',48zUFsio0IV0KQxnpqAaEm,'Answers Me'
'Jungle',53pn1xUK40ZuqqiUGEd2ak,'Cosurmyne'
'Amy Winehouse',4bjmPbbudPDelbHzL8dxh2,'Mr Magic (Through The Smoke)'
'Parquet Courts',0Jxw8PeERVMMOJnMDEXRR9,'Everyday It Starts'
'Miracle Fortress',4DxettIzK3wOpaSAUbB7GA,'Maybe Lately'
'Deerhunter',7ulGjpWKbda4c7SUgQUMbo,'All the Same'
'The Spirit of the Beehive',0OwVKAbeZJiOmSKiAKgeBi,'fell asleep with a vision'
'The Cleaners From Venus',6fsUCTTpTbfREHoAR89Zcl,'Corridor of Dreams'
'Local Natives',7LZN7FkxHZk6maiN6NdI2i,'Dark Days'
'Deerhunter',7bELrOWXPOw87fHkOcc5rt,'He Would Have Laughed'
'Alabama Shakes',42Z8moYh30XOVffltDDUgK,'Sound & Color'
'Galimatias',4xsum9mtqZB1pUuhw6wCQo,'Night Owl'
'20syl',7e4AYmdtl26IhMpWFzb4cX,'Swimming Stone'
'Ambassadeurs',5a4ACiU4OmOnl7v57fcszG,'Weatherman'
'20syl',1k91Bhe2OYn0osSD6mMay2,'Kodama'
'Elaquent',2JBdagdVM1Sfhnxbtgultp,'Howdy'
'Generationals',7frnrTzqCZCbMLZEwioXPo,'I Promise'
'Horse Jumper of Love',7G3hRi5LeVbUF0QMdeU5Z4,'Orange Peeler'
'Escort',7gA0yghKRzS6bOwPKeg0Vw,'Cocaine Blues'
'Oko Ebombo',2y0rHDTckWQ7of6tI1yc82,'Naked Life'
'Little Dragon',1hLMDoAaoCTGi9MTYIU22W,'Constant Surprises'
'Har Mar Superstar',36Jk4Gov47YOevltFX97sD,'Late Night Morning Light'
'Dr. Lonnie Smith',1arQkJAMuAocgu98LBHvpC,'It's Changed'
'Eugene McDaniels',5lT5agmabF7lOdQseklU8B,'Welfare City'
'Bootsy Collins',4luEFrcIx13ujXVSCYiQYx,'Worth My While (feat. Kali Uchis) - Radio Edit'
'Open Mike Eagle',3NhcdMglLtCucAxg07EbVi,'Admitting the Endorphin Addiction'
'Tonstartssbandht',2JdkYNZKWht1jKS2w70ce7,'5ft7'
'Lonnie Liston Smith and the Cosmic Echoes',3Dpp4hQD1x3waGaSLZsSs8,'Summer Nights'
'The O'My's',3m8miTcu195KwVtEUHM8h1,'Sweet Love'
'Flap Jack',4qSrZTxPQBrpqQZYDrE8U4,'Make You Wanna'
'Khun Narin',7AvElQwR0xZ543O31JWBbJ,'Phua Kao'
'Nickelus F',2ntehuTucV56FCujVKLr0l,'I Aint Cried Yet'
'Redline Graffiti',6SJR4uaSuETcW1nbzrVVqb,'Junior June'
'Hiatus Kaiyote',5AfZDHnfpP3EbXk6sDAeK8,'The Lung'
'Sly5thAve',72hAHYwIeSeoGTfXw9Fa6J,'Super Rich Kids'
'Deerhunter',7bELrOWXPOw87fHkOcc5rt,'He Would Have Laughed'
'Claude Debussy',1Y2DQMmCQfCO3BWSKBmJkt,"'2 Arabesques, L. 66: 1. Andantino con moto in E Major'"
'Claude Debussy',778rci09WdJO4oDx5UJvUC,'ピアノのために(サラバンド)'
'Sarcastic Sounds',4ZGyUqh0rXeFRxBK5YU9z7,'They Don't Need Me'
'furino',5Khkm67eOj00HVgilouRar,'listen to tommy with a candle burning'
'KAYTRANADA',3my5W7QLojCSj3E33eehcP,'DRIVE ME CRAZY'
'KAYTRANADA',3bcVlSWtjktTZAczUbfzlG,'BREAKDANCE LESSON N.1'
'KAYTRANADA',4YcHuaXJb6dnGWkJzmCcwu,'LEAVE ME ALONE'
'Masego',6zWU7YALeEDMcPGhKKZJhV,'Navajo'
'GoldLink',564oa00vY05d1uYnTEAAmE,'Herside Story'
'Madlib',7BjbTLilJQ2XiQnLkWB7ia,'Knock Knock'
'Generationals',45kXeoJXm15J5xJUohJmxN,'Reviver'
'Flight Facilities',7CEI2bVNMuWNpu5Vux19RC,'Feelin'
'Jay Dee',0xsoZbJDbfhWct56LdnZat,'The Look of Love - Remix'
'Baro Sura',3nUyvBMUBzUhFLWdfo4wz4,'LAY U DOWN//SEXY'
'Quasimoto',6HAF7ozk2UxaMcGiIrn7DT,'Sparkdala'
'The Stepkids',1GXhwMiAk62m389q3TmFPv,'Sweet Salvation'
'Vetiver',28qOurUpsL6teKyx9GaJVa,'Strictly Rule'
'Land of the Loops',5lxcUfQq7vgDL2GV2hWbyX,'Multi-Family Garage Sale (Bargain-Bin Mix)'
'Groundislava',1auHZwTEBdwHWeMgpu6fPg,'Shlava'
'The Blackbyrds',6HaBzXHv3OZcAIkOucbDBC,'April Showers'
'Jonti',1XUu97x5U9g7EGiWH786m7,'Scrood'
'Blonde Redhead',36drGtx61JIMt9SdBz2yJS,'Defeatist Anthem By the Sea - Connan Mockasin Remix'
'Beastie Boys',10FLYqpqDN4uo6eWtD6WEB,'I Don't Know - Remastered'
'Delroy Edwards',6SN9oFJ5t117diywzLz9Yl,'I Love Sloane'
'Roy Ayers',00UKXvSxm33lli0a7Z3vC8,'Feel Me'
'Roy Ayers',3XIY6RkKHxEsSctDh7cm0i,'Romeo - Remastered'
'Roy Ayers',4PCazVttlZdqahVY34BIXH,'No Question'
'Roy Ayers',2xWuwwQ5NECARoFi77NYO1,'Mystic Voyage - DJ Marky & Xrs Mix'
'Roy Ayers',4U2k6joUdYIfXFx67ZPVMi,'Smiling With Our Eyes'
'Dungen',4DDiZQ1lPou1LO2Zs1Nzc5,'Fredag'
'KAMI',45bH8flNmjPj2LFHeODtXa,'Home Movies'
'Lord Echo',29xf5nc1MstbSeMmoSqyHV,'Bohemian Idol'
'Ween',0mDkcTvD6fK9suYR72zhs6,'Tried And True'
'M. T. Hadley',3tOu4ZlJlZPv1L2H9TVtH1,'Janet'
'George Clanton',2USTVgd20XRLMAhiYNklN8,'Livin' Loose'
'Jonathan Richman',328C68l9DNlBQgU8VtRahY,'Tandem Jump'
'Quelle Chris',11eQuzybAwOZO6aaBXzZjp,'Buddies'
'Grapetooth',4C3y57qIj3vMFxh0fRnEPj,'Trouble'
'Ploho',1qim0pJhp1CEMwAQCI9ol9,'Бензедрин'
'Dr. Lonnie Smith',1arQkJAMuAocgu98LBHvpC,'It's Changed'
'Darondo',0PiKRl8dvzGrxAfbwKUR8w,'I Don't Want to Leave (Sure Know How to Love Me Re-Edit)'
'Grant Green',0EdYLCHThvtSmze7iEqlEN,'Maybe Tomorrow'
'Cymande',6iDaMej2YY21OfOMfUXVe2,'Willy's Headache'
'Isaac Hayes',7wEGeUzpPNnHKfOtSgYjG4,'Hung Up On My Baby'
'Darondo',1owjOeZt1BdYWW6T8fIAEe,'Didn't I (Dave Allison Rework)'
'Dorothy Ashby',3YT2vdLbvfcjfCiNR4DsKT,'Come Live With Me'
'The Conscious Daughters',679RG1vQ3m1liChyglObX9,'We Roll Deep'
'Enjoy',6QD5LzXLq3GFPRM4uDXogK,'Small Car Big Wheels'
'Donald Byrd',79nersMVz6tNce0Ni6mS3k,'Sunning In Your Love Shine'
'Donald Byrd',3kNZPGHV7QZ3j0q6rRAu1l,'Someone To Watch Over Me'
'Donald Byrd',5qDtC03snhKih11RQNemTs,'I'll Always Love You'
'Donald Byrd',2A8tp4bEG1GuN98EMZZACM,"'I'm Coming Home (12"" Version)'"
'Emitt Rhodes',2hq50hCUUknhUXZ9uL3wgq,'Somebody Made For Me'
'Mild High Club',7pegxVesMmE2qK0o58xoFG,'Homage'
'Beach Fossils',6qn2qn12aqeFfIjGodvxjw,'Saint Ivy'
'Mild High Club',0Hj5n2RMrcpa1NhamwCTuk,'Chapel Perilous'
'Swim Mountain',1D7RHL8KWWOyPl5X7cElsw,'Yesterday'
'Mk.gee',75ZoDBdTAO9e896PtMsbnG,'You'
'Toro y Moi',4vDQMtAXkPwRxEqM8oXtMQ,'Omaha'
'Darondo',0PiKRl8dvzGrxAfbwKUR8w,'I Don't Want to Leave (Sure Know How to Love Me Re-Edit)'
'Crumb',4rL1OrbBCOD5hDgXWPCqW3,'Bones'
'Vacationer',3QdIqc6wkjB9yi5rSZCIZt,'Be With You'
'Tennis',78buehylm7rkiZYgO92d4T,'I'm Callin''
'Deerhunter',33yMYketIcAicQ9bEgryw1,'Living My Life'
'The Orwells',6r51t6szECkyxfN4rX6yqs,'Always N Forever'
'Neon Indian',3k6UObLaniv8O7sR8I2ImO,'Dear Skorpio Magazine'
'Metronomy',05JoM14sa6tnksLBDB472L,'Summer Jam'
'Stoop Kids',143zqxfaFH5TGQDzNKdzuw,'Padiddle'
'Toro y Moi',4vDQMtAXkPwRxEqM8oXtMQ,'Omaha'
'NxWorries',18YB1U2346cnPCBAbmga8h,'What More Can I Say'
'BADBADNOTGOOD',46aSz462xUFxA5X4O6WlB0,'In Your Eyes'
'Washed Out',4Y4gQvaJBcAxwgf8jJyvDY,'Floating By'
